name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,make,model,model_trim,engine_cc,power_bhp,mileage_value,mileage_unit,torque_nm,torque_rpm,owner_simple,car_age,bhp_per_litre,nm_per_litre,log_selling_price,log_km_driven,log_engine_cc,log_power_bhp,log_torque_nm,flag_outlier_selling_price,flag_outlier_km_driven,flag_outlier_engine_cc,flag_outlier_power_bhp,flag_outlier_torque_nm,car_cluster
Maruti Baleno Delta 1.2,2018,550000,30000,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0,Maruti,Baleno Delta,Baleno Delta 1.2,1197.0,83.1,21.4,kmpl,115.0,4000.0,First,7,69.4235588972431,96.0735171261487,13.217675375388819,10.308985993422082,7.088408778675395,4.432006566978902,4.7535901911063645,0,0,0,0,0,2
Maruti Alto K10 VXI,2017,325000,4000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0,Maruti,Alto K10,Alto K10 VXI,998.0,67.05,23.95,kmpl,90.0,3500.0,First,8,67.18436873747494,90.18036072144288,12.691583538230217,8.294299608857235,6.906754778648554,4.220242729097475,4.51085950651685,0,0,0,0,0,2
Maruti Swift Dzire VDI Optional,2015,525000,80000,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,Maruti,Swift Dzire,Swift Dzire VDI Optional,1248.0,74.0,26.59,kmpl,190.0,2000.0,First,10,59.294871794871796,152.24358974358975,13.171155446333852,11.289794413577894,7.130098510125578,4.31748811353631,5.25227342804663,0,0,0,0,0,0
Force One SX ABS 7 Seating,2018,1050000,13000,Diesel,Individual,Manual,First Owner,17.0 kmpl,2200 CC,139.01 bhp,321Nm@ 1600-2400rpm,7.0,Force,One SX,One SX ABS 7 Seating,2200.0,139.01,17.0,kmpl,321.0,2000.0,First,7,63.18636363636363,145.9090909090909,13.864301674514206,9.472781556562168,7.696667081526462,4.941713848629834,5.7745515455444085,0,0,1,0,0,3
Tata Indigo CS eVX,2012,300000,120000,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,Tata,Indigo CS,Indigo CS eVX,1396.0,69.0,25.0,kmpl,140.0,2400.0,First,13,49.42693409742121,100.2865329512894,12.611541086966115,11.695255355062795,7.242082359256962,4.248495242049359,4.948759890378168,0,0,0,0,0,0
Chevrolet Beat LT,2011,120000,90000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5.0,Chevrolet,Beat LT,Beat LT,1199.0,79.4,18.6,kmpl,108.0,4400.0,First,14,66.22185154295246,90.07506255212677,11.695255355062795,11.407576060361786,7.090076835776092,4.387014176184921,4.6913478822291435,0,0,0,0,0,1
Hyundai Santro Xing GLS,2011,170000,50000,Petrol,Individual,Manual,Third Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5.0,Hyundai,Santro Xing,Santro Xing GLS,1086.0,62.1,17.92,kmpl,96.1,3000.0,Third+,14,57.18232044198895,88.48987108655616,12.04355959836804,10.819798284210286,6.99117688712121,4.144720769547168,4.575741375297279,0,0,0,0,0,1
Tata Indigo CS eLX BS IV,2010,320000,42000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,Tata,Indigo CS,Indigo CS eLX BS IV,1396.0,69.0,23.03,kmpl,140.0,2400.0,First,15,49.42693409742121,100.2865329512894,12.676079399771027,10.645448706505872,7.242082359256962,4.248495242049359,4.948759890378168,0,0,0,0,0,1
Maruti Celerio ZXI AT,2016,350000,17000,Petrol,Individual,Automatic,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,Maruti,Celerio ZXI,Celerio ZXI AT,998.0,67.04,23.1,kmpl,90.0,3500.0,First,9,67.17434869739479,90.18036072144288,12.765691290604371,9.741027444837728,6.906754778648554,4.220095767527661,4.51085950651685,0,0,0,0,0,2
Maruti Swift AMT VXI,2018,500000,40000,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,Maruti,Swift AMT,Swift AMT VXI,1197.0,81.8,22.0,kmpl,113.0,4200.0,First,7,68.33751044277359,94.40267335004177,13.122365377402328,10.596659732783579,7.088408778675395,4.416428061391214,4.736198448394496,0,0,0,0,0,2
Tata Indigo LS,2009,135000,137000,Diesel,Individual,Manual,Second Owner,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5.0,Tata,Indigo LS,Indigo LS,1405.0,70.0,17.0,kmpl,132.389775,,Second,16,49.8220640569395,94.22759786476867,11.813037464800539,11.827743504053695,7.2485040723706105,4.2626798770413155,4.893275481368413,0,0,0,0,0,1
Renault KWID RXL,2018,340000,20000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0,Renault,KWID RXL,KWID RXL,799.0,53.3,25.17,kmpl,72.0,4386.0,First,7,66.7083854818523,90.11264080100125,12.73670383776449,9.90353755128617,6.684611727667927,3.9945242269398897,4.290459441148391,0,0,0,0,0,2
Hyundai Grand i10 Sportz,2020,330000,70000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0,Hyundai,Grand i10,Grand i10 Sportz,1197.0,81.86,18.9,kmpl,113.75,4000.0,Second,5,68.38763575605681,95.02923976608187,12.706850963741102,11.156264806643742,7.088408778675395,4.417152436649256,4.7427558489406545,0,0,0,0,0,2
Maruti SX4 Vxi BSIV,2011,350000,48756,Petrol,Individual,Manual,Second Owner,15.5 kmpl,1586 CC,103.3 bhp,145Nm@ 4100rpm,5.0,Maruti,SX4 Vxi,SX4 Vxi BSIV,1586.0,103.3,15.5,kmpl,145.0,4100.0,Second,14,65.13240857503152,91.4249684741488,12.765691290604371,10.794604055861562,7.369600720526409,4.647271362006727,4.983606621708336,0,0,0,0,0,2
Toyota Fortuner 4x2 AT,2015,1850000,30000,Diesel,Individual,Automatic,Second Owner,12.55 kmpl,2982 CC,168.5 bhp,360Nm@ 1400-3200rpm,7.0,Toyota,Fortuner 4x2,Fortuner 4x2 AT,2967.0,168.5,12.55,kmpl,360.0,2300.0,Second,10,56.791371755982475,121.33468149646107,14.430696737594902,10.308985993422082,7.995643604287271,5.1328529268205045,5.8888779583328805,1,0,1,1,1,3
Hyundai Xcent 1.1 CRDi SX,2016,400000,110000,Diesel,Individual,Manual,First Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5.0,Hyundai,Xcent 1.1,Xcent 1.1 CRDi SX,1120.0,71.0,24.4,kmpl,180.4,2125.0,First,9,63.39285714285714,161.07142857142856,12.899222326086994,11.608244735642321,7.02197642307216,4.276666119016055,5.200704537681037,0,0,0,0,0,0
Ford Fiesta Classic 1.4 Duratorq CLXI,2014,325000,80322,Diesel,Dealer,Manual,First Owner,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5.0,Ford,Fiesta Classic,Fiesta Classic 1.4 Duratorq CLXI,1399.0,67.0,17.8,kmpl,160.0,2000.0,First,11,47.89135096497498,114.3674052894925,12.691583538230217,11.293811284825649,7.24422751560335,4.219507705176107,5.081404364984463,0,0,0,0,0,0
Mahindra Scorpio 1.99 S4,2015,1000000,35000,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7.0,Mahindra,Scorpio 1.99,Scorpio 1.99 S4,1997.0,120.0,15.4,kmpl,280.0,2300.0,First,10,60.090135202804206,140.21031547320982,13.815511557963774,10.463131911491967,7.599901959208498,4.795790545596741,5.638354669333745,0,0,0,0,0,3
Maruti SX4 ZDI Leather,2012,350000,70000,Diesel,Individual,Manual,Second Owner,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5.0,Maruti,SX4 ZDI,SX4 ZDI Leather,1248.0,88.8,21.5,kmpl,200.0,1750.0,Second,13,71.15384615384615,160.25641025641025,12.765691290604371,11.156264806643742,7.130098510125578,4.497584975308154,5.303304908059076,0,0,0,0,0,0
Toyota Etios GD,2012,500000,90000,Diesel,Individual,Manual,First Owner,,,,,,Toyota,Etios GD,Etios GD,,,,unknown,,,First,13,,,13.122365377402328,11.407576060361786,,,,0,0,0,0,0,0
Honda Mobilio RS i DTEC,2015,550000,120000,Diesel,Individual,Manual,Second Owner,24.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,7.0,Honda,Mobilio RS,Mobilio RS i DTEC,1498.0,98.6,24.5,kmpl,200.0,1750.0,Second,10,65.82109479305741,133.5113484646195,13.217675375388819,11.695255355062795,7.312553498102598,4.601162164590552,5.303304908059076,0,0,0,0,0,0
Tata Safari Storme VX,2015,925000,60000,Diesel,Individual,Manual,First Owner,14.0 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7.0,Tata,Safari Storme,Safari Storme VX,2179.0,138.1,14.0,kmpl,320.0,2200.0,First,10,63.37769619091326,146.85635612666363,13.73755009757506,11.002116507732017,7.687080155783135,4.935193098929397,5.771441123130016,0,0,1,0,0,3
Mahindra Scorpio VLX AT AIRBAG BSIV,2010,509999,97000,Diesel,Individual,Automatic,Second Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0,Mahindra,Scorpio VLX,Scorpio VLX AT AIRBAG BSIV,2179.0,120.0,11.79,kmpl,290.0,2300.0,Second,15,55.07113354749886,133.0885727397889,13.142166004700508,11.48247656671073,7.687080155783135,4.795790545596741,5.673323267171493,0,0,1,0,0,4
Mahindra Xylo D2,2011,250000,100000,Diesel,Individual,Manual,Second Owner,13.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8.0,Mahindra,Xylo D2,Xylo D2,2489.0,95.0,13.0,kmpl,220.0,2000.0,Second,14,38.16793893129771,88.38891120932102,12.429220196836383,11.51293546492023,7.820037989458753,4.564348191467836,5.3981627015177525,0,0,1,0,0,4
Hyundai i20 Active 1.2 SX,2015,500000,36000,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5.0,Hyundai,i20 Active,i20 Active 1.2 SX,1197.0,81.86,17.19,kmpl,114.73,4000.0,First,10,68.38763575605681,95.84795321637426,13.122365377402328,10.491301994830229,7.088408778675395,4.417152436649256,4.751259891859986,0,0,0,0,0,2
Hyundai Creta 1.4 CRDi S,2019,1050000,27000,Diesel,Individual,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5.0,Hyundai,Creta 1.4,Creta 1.4 CRDi S,1396.0,88.7,21.38,kmpl,219.7,2125.0,First,6,63.53868194842408,157.378223495702,13.864301674514206,10.203629181337648,7.242082359256962,4.49647076906475,5.396804313262691,0,0,0,0,0,0
Maruti Eeco 5 Seater AC BSIV,2020,415000,15000,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5.0,Maruti,Eeco 5,Eeco 5 Seater AC BSIV,1196.0,73.0,15.37,kmpl,101.0,3000.0,First,5,61.03678929765886,84.44816053511705,12.936036208848487,9.61587214452889,7.087573705557973,4.30406509320417,4.624972813284271,0,0,0,0,0,2
Maruti Alto 800 LXI Anniversary Edition,2013,190000,60000,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,Maruti,Alto 800,Alto 800 LXI Anniversary Edition,796.0,47.3,22.74,kmpl,69.0,3500.0,Second,12,59.42211055276381,86.68341708542714,12.154784614286667,11.002116507732017,6.680854678790215,3.877431560658527,4.248495242049359,0,0,0,0,0,1
Maruti Swift Dzire VDI,2018,680000,120000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0,Maruti,Swift Dzire,Swift Dzire VDI,1248.0,74.02,28.4,kmpl,190.0,2000.0,First,7,59.31089743589743,152.24358974358975,13.429849547739444,11.695255355062795,7.130098510125578,4.317754744653741,5.25227342804663,0,0,0,0,0,0
Maruti Alto 800 LXI Airbag,2013,190000,60000,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,Maruti,Alto 800,Alto 800 LXI Airbag,796.0,47.3,22.74,kmpl,69.0,3500.0,Second,12,59.42211055276381,86.68341708542714,12.154784614286667,11.002116507732017,6.680854678790215,3.877431560658527,4.248495242049359,0,0,0,0,0,1
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2013,479000,173000,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7.0,Mahindra,Scorpio 2009-2014,Scorpio 2009-2014 SLE 7S BSIV,2179.0,120.0,12.05,kmpl,290.0,2300.0,First,12,55.07113354749886,133.0885727397889,13.079457964073546,12.06105265381003,7.687080155783135,4.795790545596741,5.673323267171493,0,0,1,0,0,4
Hyundai i10 Era,2008,170000,70000,Petrol,Individual,Manual,Third Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0,Hyundai,i10 Era,i10 Era,1086.0,68.05,19.81,kmpl,99.04,4500.0,Third+,17,62.66114180478821,91.19705340699815,12.04355959836804,11.156264806643742,6.99117688712121,4.234830879855301,4.605570106009418,0,0,0,0,0,1
Mahindra Bolero 2011-2019 SLE,2019,710000,30000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0,Mahindra,Bolero 2011-2019,Bolero 2011-2019 SLE,2523.0,62.1,15.96,kmpl,195.0,1800.0,First,6,24.613555291319855,77.28894173602853,13.47302165746721,10.308985993422082,7.8336002236611035,4.144720769547168,5.278114659230517,0,0,1,0,0,4
Mahindra Bolero Power Plus SLX,2017,620000,100000,Diesel,Individual,Manual,Second Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7.0,Mahindra,Bolero Power,Bolero Power Plus SLX,1493.0,70.0,16.5,kmpl,195.0,1800.0,Second,8,46.88546550569323,130.609511051574,13.3374763699232,11.51293546492023,7.309212365692763,4.2626798770413155,5.278114659230517,0,0,0,0,0,0
Hyundai EON Sportz,2017,280000,31000,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0,Hyundai,EON Sportz,EON Sportz,814.0,55.2,21.1,kmpl,74.5,4000.0,Second,8,67.81326781326783,91.52334152334153,12.54254845357358,10.34177474101152,6.703188113240863,4.028916756899646,4.324132656254979,0,0,0,0,0,2
Toyota Fortuner 4x2 AT,2015,1500000,80000,Diesel,Individual,Automatic,Second Owner,12.55 kmpl,2982 CC,168.5 bhp,360Nm@ 1400-3200rpm,7.0,Toyota,Fortuner 4x2,Fortuner 4x2 AT,2967.0,168.5,12.55,kmpl,360.0,2300.0,Second,10,56.791371755982475,121.33468149646107,14.220976332738882,11.289794413577894,7.995643604287271,5.1328529268205045,5.8888779583328805,1,0,1,1,1,3
Hyundai Grand i10 Asta Option,2016,450000,40000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5.0,Hyundai,Grand i10,Grand i10 Asta Option,1197.0,82.0,18.9,kmpl,114.0,4000.0,First,9,68.50459482038428,95.23809523809523,13.017005083966255,10.596659732783579,7.088408778675395,4.418840607796598,4.74493212836325,0,0,0,0,0,2
Mercedes-Benz GLA Class 200 D Sport Edition,2017,2199000,10000,Diesel,Individual,Automatic,Second Owner,17.9 kmpl,2143 CC,136 bhp,300Nm@ 1600-3000rpm,5.0,Mercedes-Benz,GLA Class,GLA Class 200 D Sport Edition,2143.0,136.0,17.9,kmpl,300.0,2300.0,Second,8,63.46243583761083,139.99066728884742,14.603513724288955,9.210440366976517,7.670428522190693,4.919980925828125,5.707110264748875,1,0,0,0,0,3
Mercedes-Benz M-Class ML 350 CDI,2013,3600000,50000,Diesel,Individual,Automatic,First Owner,11.74 kmpl,2987 CC,254.8 bhp,619Nm@ 1600-2400rpm,5.0,Mercedes-Benz,M-Class ML,M-Class ML 350 CDI,2967.0,214.03199999999808,11.74,kmpl,450.0,2000.0,First,12,72.13751263902867,151.66835187057634,15.096444681204078,10.819798284210286,7.995643604287271,5.370786854261798,6.111467339502679,1,0,1,1,1,3
Ford Fiesta Classic 1.6 SXI Duratec,2008,285000,60000,Petrol,Individual,Manual,Second Owner,15.3 kmpl,1596 CC,99.6 bhp,146Nm@ 3400rpm,5.0,Ford,Fiesta Classic,Fiesta Classic 1.6 SXI Duratec,1596.0,99.6,15.3,kmpl,146.0,3400.0,Second,17,62.40601503759398,91.47869674185463,12.560247968016562,11.002116507732017,7.3758821482150125,4.611152257665639,4.990432586778736,0,0,0,0,0,1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,465000,210000,Diesel,Individual,Manual,Second Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8.0,Toyota,Innova 2.5,Innova 2.5 G (Diesel) 8 Seater BS IV,2494.0,102.0,12.8,kmpl,200.05565999999996,,Second,18,40.8981555733761,80.21477947072972,13.049794835104816,12.25486757159303,7.822044008185619,4.634728988229636,5.303581785147962,0,1,1,0,0,4
BMW 3 Series 320d Highline,2009,1100000,60000,Diesel,Individual,Automatic,Second Owner,16.07 kmpl,1995 CC,181 bhp,380Nm@ 1750-3000rpm,5.0,BMW,3 Series,3 Series 320d Highline,1995.0,181.0,16.07,kmpl,380.0,2375.0,Second,16,90.72681704260651,190.47619047619045,13.910821646859095,11.002116507732017,7.59890045687141,5.204006687076795,5.942799375126701,0,0,0,1,1,3
Volkswagen Vento Diesel Highline,2011,350000,110000,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0,Volkswagen,Vento Diesel,Vento Diesel Highline,1598.0,103.6,20.54,kmpl,250.0,2000.0,Second,14,64.83103879849811,156.44555694618273,12.765691290604371,11.608244735642321,7.377133712833954,4.650143551630823,5.5254529391317835,0,0,0,0,0,0
Maruti Ertiga BSIV LXI,2017,600000,35000,Petrol,Individual,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,7.0,Maruti,Ertiga BSIV,Ertiga BSIV LXI,1373.0,91.1,17.5,kmpl,130.0,4000.0,First,8,66.35105608157319,94.68317552804079,13.304686600863562,10.463131911491967,7.2254814727822945,4.522874943261261,4.875197323201151,0,0,0,0,0,2
Maruti Baleno Delta 1.2,2017,570000,35000,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0,Maruti,Baleno Delta,Baleno Delta 1.2,1197.0,83.1,21.4,kmpl,115.0,4000.0,First,8,69.4235588972431,96.0735171261487,13.25339339419516,10.463131911491967,7.088408778675395,4.432006566978902,4.7535901911063645,0,0,0,0,0,2
Mahindra XUV500 AT W6 1.99 mHawk,2016,975000,54000,Diesel,Individual,Automatic,First Owner,16.0 kmpl,1997 CC,140 bhp,320Nm@ 1600-2800rpm,7.0,Mahindra,XUV500 AT,XUV500 AT W6 1.99 mHawk,1997.0,140.0,16.0,kmpl,320.0,2200.0,First,9,70.10515773660491,160.2403605408112,13.790193775620484,10.896757843893464,7.599901959208498,4.948759890378168,5.771441123130016,0,0,0,0,0,3
Hyundai i20 2015-2017 Sportz Option 1.2,2015,480000,60000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,Hyundai,i20 2015-2017,i20 2015-2017 Sportz Option 1.2,1197.0,81.83,18.6,kmpl,114.7,4000.0,First,10,68.3625730994152,95.82289055973266,13.081543466215237,11.002116507732017,7.088408778675395,4.416790314610172,4.751000634199631,0,0,0,0,0,2
Maruti Alto 800 Base,2014,185000,10300,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,Maruti,Alto 800,Alto 800 Base,796.0,47.3,22.74,kmpl,69.0,3500.0,First,11,59.42211055276381,86.68341708542714,12.128116509451258,9.239996256883693,6.680854678790215,3.877431560658527,4.248495242049359,0,0,0,0,0,2
Hyundai Creta 1.6 CRDi AT SX Plus,2015,1050000,50000,Diesel,Individual,Automatic,First Owner,17.01 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0,Hyundai,Creta 1.6,Creta 1.6 CRDi AT SX Plus,1582.0,126.2,17.01,kmpl,259.9,2325.0,First,10,79.7724399494311,164.28571428571428,13.864301674514206,10.819798284210286,7.367077059881012,4.845760650906022,5.564137192142683,0,0,0,0,0,3
Maruti Baleno Alpha,2019,760000,4000,Petrol,Individual,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,Maruti,Baleno Alpha,Baleno Alpha,1197.0,81.8,21.01,kmpl,113.0,4200.0,First,6,68.33751044277359,94.40267335004177,13.541075028051122,8.294299608857235,7.088408778675395,4.416428061391214,4.736198448394496,0,0,0,0,0,2
Volkswagen Polo 2015-2019 1.0 MPI Trendline,2019,570000,5000,Petrol,Individual,Manual,First Owner,18.78 kmpl,999 CC,75 bhp,95Nm@ 3000-4300rpm,5.0,Volkswagen,Polo 2015-2019,Polo 2015-2019 1.0 MPI Trendline,999.0,75.0,18.78,kmpl,95.0,3650.0,First,6,75.07507507507508,95.09509509509509,13.25339339419516,8.517393171418904,6.907755278982137,4.330733340286331,4.564348191467836,0,0,0,0,0,2
Ford Fiesta 1.6 SXI ABS Duratec,2006,130000,145000,Petrol,Individual,Manual,First Owner,,,,,,Ford,Fiesta 1.6,Fiesta 1.6 SXI ABS Duratec,,,,unknown,,,First,19,,,11.775297421715827,11.884495917930655,,,,0,0,0,0,0,1
Maruti Baleno Alpha 1.2,2018,700000,13000,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0,Maruti,Baleno Alpha,Baleno Alpha 1.2,1197.0,83.1,21.4,kmpl,115.0,4000.0,First,7,69.4235588972431,96.0735171261487,13.45883704259595,9.472781556562168,7.088408778675395,4.432006566978902,4.7535901911063645,0,0,0,0,0,2
Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,2015,775000,30000,Petrol,Individual,Automatic,First Owner,15.63 kmpl,1499 CC,110.4 bhp,140Nm@ 4400rpm,5.0,Ford,EcoSport 1.5,EcoSport 1.5 Ti VCT AT Titanium BSIV,1499.0,110.4,15.63,kmpl,140.0,4400.0,First,10,73.64909939959973,93.3955970647098,13.560619598657233,10.308985993422082,7.313220387090301,4.713127327493184,4.948759890378168,0,0,0,0,0,2
BMW 7 Series 730Ld,2007,750000,60000,Diesel,Individual,Automatic,Second Owner,14.49 kmpl,2993 CC,258 bhp,560Nm@ 1500rpm,5.0,BMW,7 Series,7 Series 730Ld,2967.0,214.03199999999808,14.49,kmpl,450.0,1500.0,Second,18,72.13751263902867,151.66835187057634,13.527829818844937,11.002116507732017,7.995643604287271,5.370786854261798,6.111467339502679,0,0,1,1,1,3
Chevrolet Spark 1.0 LS,2010,140000,100000,Petrol,Individual,Manual,Second Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5.0,Chevrolet,Spark 1.0,Spark 1.0 LS,995.0,62.0,18.0,kmpl,90.3,4200.0,Second,15,62.311557788944725,90.7537688442211,11.849404844423074,11.51293546492023,6.903747257584598,4.143134726391533,4.514150787600923,0,0,0,0,0,1
Maruti Alto 800 Base,2016,220000,40000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,Maruti,Alto 800,Alto 800 Base,796.0,47.3,22.74,kmpl,69.0,3500.0,First,9,59.42211055276381,86.68341708542714,12.301387370778713,10.596659732783579,6.680854678790215,3.877431560658527,4.248495242049359,0,0,0,0,0,2
Hyundai Santro Xing (Non-AC),2013,184000,15000,Petrol,Individual,Manual,First Owner,0.0 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5.0,Hyundai,Santro Xing,Santro Xing (Non-AC),1086.0,62.1,,kmpl,96.1,3000.0,First,12,57.18232044198895,88.48987108655616,12.122696471358964,9.61587214452889,6.99117688712121,4.144720769547168,4.575741375297279,0,0,0,0,0,2
Toyota Qualis GS G1,2002,210000,225000,Diesel,Individual,Manual,Fourth & Above Owner,,,,,,Toyota,Qualis GS,Qualis GS G1,,,,unknown,,,Third+,23,,,12.25486757159303,12.323860125621126,,,,0,1,0,0,0,1
Hyundai i20 2015-2017 Sportz 1.2,2017,440000,50000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,Hyundai,i20 2015-2017,i20 2015-2017 Sportz 1.2,1197.0,81.83,18.6,kmpl,114.7,4000.0,Second,8,68.3625730994152,95.82289055973266,12.994532278619134,10.819798284210286,7.088408778675395,4.416790314610172,4.751000634199631,0,0,0,0,0,2
Hyundai i20 Active 1.4 SX,2017,650000,80000,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5.0,Hyundai,i20 Active,i20 Active 1.4 SX,1396.0,88.73,21.19,kmpl,220.0,2125.0,First,8,63.56017191977078,157.59312320916908,13.384729180332174,11.289794413577894,7.242082359256962,4.496805161309966,5.3981627015177525,0,0,0,0,0,0
Mahindra TUV 300 T8 AMT,2017,660000,50000,Diesel,Individual,Automatic,First Owner,18.49 kmpl,1493 CC,100 bhp,230Nm@ 1500-2250rpm,7.0,Mahindra,TUV 300,TUV 300 T8 AMT,1493.0,100.0,18.49,kmpl,230.0,1875.0,First,8,66.97923643670461,154.0522438044206,13.399996629152975,10.819798284210286,7.309212365692763,4.61512051684126,5.442417710521793,0,0,0,0,0,0
Maruti Eeco CNG 5 Seater AC BSIV,2017,380000,30000,CNG,Individual,Manual,First Owner,21.94 km/kg,1196 CC,61.7 bhp,85Nm@ 3000rpm,5.0,Maruti,Eeco CNG,Eeco CNG 5 Seater AC BSIV,1196.0,61.7,21.94,km/kg,85.0,3000.0,First,8,51.58862876254181,71.07023411371237,12.847929163278053,10.308985993422082,7.087573705557973,4.138361447638875,4.454347296253507,0,0,0,0,0,2
Toyota Corolla Altis Diesel D4DG,2012,415000,125000,Diesel,Individual,Manual,Second Owner,21.43 kmpl,1364 CC,87.2 bhp,205Nm@ 1800-2800rpm,5.0,Toyota,Corolla Altis,Corolla Altis Diesel D4DG,1364.0,87.2,21.43,kmpl,205.0,2300.0,Second,13,63.929618768328446,150.2932551319648,12.936036208848487,11.736077016252437,7.21890970761906,4.4796069630127455,5.327876168789581,0,0,0,0,0,0
Hyundai i10 Magna 1.1L,2012,225000,110000,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0,Hyundai,i10 Magna,i10 Magna 1.1L,1086.0,68.05,19.81,kmpl,99.04,4500.0,First,13,62.66114180478821,91.19705340699815,12.323860125621126,11.608244735642321,6.99117688712121,4.234830879855301,4.605570106009418,0,0,0,0,0,1
